# Created using MTpy calculated eigen_floor error of 3%, data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
>  [mV/km]/[nT]
> 0
>  38.831979 -122.828190
> 23 41
2.83738e+01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  9.386030e-01  8.326573e-01  7.847265e-02
2.83738e+01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -3.497701e+00 -9.001341e-01  7.660331e-02
2.83738e+01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY  3.419511e+00  4.217192e-02  1.857985e-01
5.15716e+01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  1.759099e-01  3.084575e-01  6.332051e-02
5.15716e+01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  8.133880e-01  6.417753e-01  7.168913e-02
5.15716e+01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -2.896096e+00 -7.693579e-01  8.407414e-02
5.15716e+01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY  2.609986e+00  6.048047e-01  1.955064e-01
9.37354e+01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  1.005432e-01  1.462342e-01  5.303346e-02
9.37354e+01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  5.552056e-01  4.616456e-01  6.952507e-02
9.37354e+01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -2.538743e+00 -6.657412e-01  9.312807e-02
9.37354e+01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY  2.112105e+00  1.130291e+00  2.024971e-01
1.70371e+02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  4.685481e-01  3.400900e-01  6.562151e-02
1.70371e+02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -2.402583e+00 -5.229448e-01  1.231538e-01
1.70371e+02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY  1.629925e+00  4.399102e-01  1.677297e-01
3.09663e+02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  3.404210e-01  2.338840e-01  6.148974e-02
3.09663e+02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -1.789731e+00 -5.150235e-01  1.141566e-01
3.09663e+02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY  1.136917e+00  2.450885e-01  1.137529e-01
5.62837e+02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -1.392286e+00 -4.978776e-01  1.196457e-01
5.62837e+02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY  9.154110e-01  3.393692e-01  1.452417e-01
1.02300e+03    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -1.092262e+00 -4.050786e-01  1.746705e-01
1.02300e+03    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY  7.730546e-01  3.508036e-01  2.911999e-01
2.00000e-03    GZ03   38.824 -122.795    -700.000    2800.000     480.000 ZXX -1.028356e+02  8.957029e+00  8.628702e+00
2.00000e-03    GZ03   38.824 -122.795    -700.000    2800.000     480.000 ZXY  1.968600e+02  1.238084e+02  8.628702e+00
2.00000e-03    GZ03   38.824 -122.795    -700.000    2800.000     480.000 ZYX -2.396493e+02 -2.471715e+02  8.628702e+00
3.63516e-03    GZ03   38.824 -122.795    -700.000    2800.000     480.000 ZXX -7.382467e+01 -2.487870e+01  5.991881e+00
3.63516e-03    GZ03   38.824 -122.795    -700.000    2800.000     480.000 ZXY  1.273994e+02  1.259954e+02  5.991881e+00
3.63516e-03    GZ03   38.824 -122.795    -700.000    2800.000     480.000 ZYX -1.566870e+02 -1.460035e+02  5.991881e+00
6.60718e-03    GZ03   38.824 -122.795    -700.000    2800.000     480.000 ZXX -4.280396e+01 -2.300398e+01  4.173841e+00
6.60718e-03    GZ03   38.824 -122.795    -700.000    2800.000     480.000 ZXY  8.128724e+01  1.034685e+02  4.173841e+00
6.60718e-03    GZ03   38.824 -122.795    -700.000    2800.000     480.000 ZYX -1.022322e+02 -9.944700e+01  4.173841e+00
1.20091e-02    GZ03   38.824 -122.795    -700.000    2800.000     480.000 ZXX -2.554953e+01 -2.030086e+01  2.623104e+00
1.20091e-02    GZ03   38.824 -122.795    -700.000    2800.000     480.000 ZXY  4.703693e+01  6.438708e+01  2.623104e+00
1.20091e-02    GZ03   38.824 -122.795    -700.000    2800.000     480.000 ZYX -6.186717e+01 -7.307909e+01  2.623104e+00
1.20091e-02    GZ03   38.824 -122.795    -700.000    2800.000     480.000 ZYY  3.651194e+01  1.380919e+01  2.623104e+00
2.18274e-02    GZ03   38.824 -122.795    -700.000    2800.000     480.000 ZXX -1.451886e+01 -1.504025e+01  1.638561e+00
2.18274e-02    GZ03   38.824 -122.795    -700.000    2800.000     480.000 ZXY  2.819299e+01  4.288513e+01  1.638561e+00
2.18274e-02    GZ03   38.824 -122.795    -700.000    2800.000     480.000 ZYX -3.373391e+01 -4.731481e+01  1.638561e+00
